step,epoch,batch,loss,cls_loss,ra_loss,lr
14840,4,584,35.217594146728516,0.47863060235977173,34.73896408081055,0.0001
14860,4,604,35.02553176879883,0.28672581911087036,34.738807678222656,0.0001
14880,4,624,34.99254608154297,0.2534521222114563,34.73909378051758,0.0001
14900,4,644,35.16543197631836,0.42651399970054626,34.73891830444336,0.0001
14920,4,664,35.03752517700195,0.29855138063430786,34.738975524902344,0.0001
14940,4,684,35.180049896240234,0.4410597085952759,34.738990783691406,0.0001
14960,4,704,34.947025299072266,0.20805011689662933,34.738975524902344,0.0001
14980,4,724,34.99199676513672,0.2530113160610199,34.73898696899414,0.0001
15000,4,744,35.201324462890625,0.4616052508354187,34.73971939086914,0.0001
15020,4,764,34.98275375366211,0.24385035037994385,34.7389030456543,0.0001
15040,4,784,35.01600646972656,0.27716758847236633,34.73883819580078,0.0001
15060,4,804,35.0473747253418,0.3086816072463989,34.73869323730469,0.0001
15080,4,824,35.08026885986328,0.341457337141037,34.73881149291992,0.0001
15100,4,844,35.09467697143555,0.35574987530708313,34.73892593383789,0.0001
15120,4,864,35.03433609008789,0.2955883741378784,34.738746643066406,0.0001
15140,4,884,35.05086898803711,0.311421662569046,34.73944854736328,0.0001
15160,4,904,34.969505310058594,0.23040005564689636,34.739105224609375,0.0001
15180,4,924,35.071800231933594,0.33282744884490967,34.73897171020508,0.0001
15200,4,944,34.88771438598633,0.14902427792549133,34.73868942260742,0.0001
15220,4,964,34.896690368652344,0.1574157178401947,34.73927307128906,0.0001
15240,4,984,34.987815856933594,0.24892334640026093,34.7388916015625,0.0001
15260,4,1004,34.90318298339844,0.16436034440994263,34.73882293701172,0.0001
15280,4,1024,34.940086364746094,0.20140668749809265,34.738677978515625,0.0001
15300,4,1044,35.00567626953125,0.2650870978832245,34.7405891418457,0.0001
15320,4,1064,34.90876388549805,0.16992893815040588,34.738834381103516,0.0001
15340,4,1084,35.342308044433594,0.6035218834877014,34.73878479003906,0.0001
15360,4,1104,35.057132720947266,0.31814783811569214,34.738983154296875,0.0001
15380,4,1124,34.95418167114258,0.21511562168598175,34.73906707763672,0.0001
15400,4,1144,35.294837951660156,0.5559353828430176,34.7389030456543,0.0001
15420,4,1164,35.07956314086914,0.3406422436237335,34.738922119140625,0.0001
15440,4,1184,35.132118225097656,0.39320945739746094,34.73890686035156,0.0001
15460,4,1204,35.02562713623047,0.28670981526374817,34.73891830444336,0.0001
15480,4,1224,34.98688507080078,0.248031884431839,34.738853454589844,0.0001
15500,4,1244,35.221736907958984,0.4828144311904907,34.738922119140625,0.0001
15520,4,1264,35.02658462524414,0.2875429093837738,34.73904037475586,0.0001
15540,4,1284,35.137611389160156,0.3978537321090698,34.7397575378418,0.0001
15560,4,1304,34.993133544921875,0.254446804523468,34.738685607910156,0.0001
15580,4,1324,34.914344787597656,0.1754072606563568,34.73893737792969,0.0001
15600,4,1344,35.098514556884766,0.35949039459228516,34.7390251159668,0.0001
15620,4,1364,34.94931411743164,0.2104579359292984,34.73885726928711,0.0001
15640,4,1384,35.03938293457031,0.30070963501930237,34.73867416381836,0.0001
15660,4,1404,35.1024284362793,0.3634532690048218,34.738975524902344,0.0001
15680,4,1424,35.18001174926758,0.44075098633766174,34.739261627197266,0.0001
15700,4,1444,35.16154861450195,0.4226277470588684,34.738922119140625,0.0001
15720,4,1464,35.10346221923828,0.3644499182701111,34.739013671875,0.0001
15740,4,1484,35.085941314697266,0.346858412027359,34.73908233642578,0.0001
15760,4,1504,35.04603958129883,0.3072805106639862,34.7387580871582,0.0001
15780,4,1524,35.34181213378906,0.4027036428451538,34.939109802246094,0.0001
15800,4,1544,35.046695709228516,0.3078426718711853,34.738853454589844,0.0001
15820,4,1564,34.910282135009766,0.17130041122436523,34.738983154296875,0.0001
15840,4,1584,35.04451370239258,0.3046726584434509,34.73984146118164,0.0001
15860,4,1604,35.023067474365234,0.2839231789112091,34.73914337158203,0.0001
15880,4,1624,35.13987350463867,0.4010899066925049,34.73878479003906,0.0001
15900,4,1644,35.30712890625,0.5681729316711426,34.738956451416016,0.0001
15920,4,1664,34.99419021606445,0.25556474924087524,34.738624572753906,0.0001
15940,4,1684,35.05744552612305,0.31871411204338074,34.738731384277344,0.0001
15960,4,1704,35.03766632080078,0.29896944761276245,34.73869705200195,0.0001
15980,4,1724,34.92584228515625,0.18678928911685944,34.739051818847656,0.0001
16000,4,1744,35.149803161621094,0.4109572172164917,34.73884582519531,0.0001
16020,4,1764,35.1734733581543,0.43426886200904846,34.73920440673828,0.0001
16040,4,1784,34.97593307495117,0.2372092306613922,34.73872375488281,0.0001
16060,4,1804,35.13444137573242,0.3956909775733948,34.73875045776367,0.0001
16080,4,1824,34.90804672241211,0.1689598560333252,34.73908615112305,0.0001
16100,4,1844,35.08521270751953,0.34628957509994507,34.738922119140625,0.0001
16120,4,1864,35.17338943481445,0.434623122215271,34.738765716552734,0.0001
16140,4,1884,35.030696868896484,0.2919508218765259,34.738746643066406,0.0001
16160,4,1904,35.05131149291992,0.3119102716445923,34.739402770996094,0.0001
16180,4,1924,35.0999870300293,0.360643595457077,34.739341735839844,0.0001
16200,4,1944,34.979251861572266,0.24061319231987,34.73863983154297,0.0001
16220,4,1964,35.12788391113281,0.38916850090026855,34.73871612548828,0.0001
16240,4,1984,35.09463882446289,0.355979323387146,34.7386589050293,0.0001
16260,4,2004,35.1820068359375,0.44333183765411377,34.73867416381836,0.0001
16280,4,2024,34.90997314453125,0.17132142186164856,34.738651275634766,0.0001
16300,4,2044,35.00892639160156,0.2694074213504791,34.73951721191406,0.0001
16320,4,2064,34.87752151489258,0.1388014256954193,34.73871994018555,0.0001
16340,4,2084,35.040985107421875,0.3020946681499481,34.7388916015625,0.0001
16360,4,2104,34.97964859008789,0.24042341113090515,34.73922348022461,0.0001
16380,4,2124,34.898033142089844,0.15927517414093018,34.7387580871582,0.0001
16400,4,2144,35.175132751464844,0.43562859296798706,34.739505767822266,0.0001
16420,4,2164,34.93864822387695,0.1997024416923523,34.73894500732422,0.0001
16440,4,2184,35.06357955932617,0.324684739112854,34.738895416259766,0.0001
16460,4,2204,35.068206787109375,0.3294413089752197,34.738765716552734,0.0001
16480,4,2224,34.980567932128906,0.2415791153907776,34.73898696899414,0.0001
16500,4,2244,35.2655143737793,0.5265247225761414,34.738990783691406,0.0001
16520,4,2264,35.170814514160156,0.4315463900566101,34.7392692565918,0.0001
16540,4,2284,35.204769134521484,0.46595263481140137,34.73881530761719,0.0001
16560,4,2304,34.97609329223633,0.23725327849388123,34.73883819580078,0.0001
16580,4,2324,35.036014556884766,0.2970667779445648,34.738948822021484,0.0001
16600,4,2344,34.995365142822266,0.2565683424472809,34.73879623413086,0.0001
16620,4,2364,35.04704284667969,0.3075051009654999,34.73953628540039,0.0001
16640,4,2384,34.98857116699219,0.24973729252815247,34.738834381103516,0.0001
16660,4,2404,34.972145080566406,0.23341216146945953,34.738731384277344,0.0001
16680,4,2424,35.02655792236328,0.2877640724182129,34.738792419433594,0.0001
16700,4,2444,35.031185150146484,0.29252922534942627,34.73865509033203,0.0001
16720,4,2464,35.08134841918945,0.342291921377182,34.73905563354492,0.0001
16740,4,2484,34.960205078125,0.22153633832931519,34.738670349121094,0.0001
16760,4,2504,35.026771545410156,0.2881013751029968,34.738670349121094,0.0001
16780,4,2524,35.163818359375,0.425089955329895,34.73872756958008,0.0001
16800,4,2544,35.056339263916016,0.31763824820518494,34.73870086669922,0.0001
16820,4,2564,34.872074127197266,0.133326917886734,34.738746643066406,0.0001
16840,4,2584,35.05963897705078,0.32081830501556396,34.73881912231445,0.0001
16860,4,2604,35.138389587402344,0.3996647894382477,34.73872375488281,0.0001
16880,4,2624,35.123836517333984,0.3851020634174347,34.73873519897461,0.0001
16900,4,2644,34.898597717285156,0.15975159406661987,34.73884582519531,0.0001
16920,4,2664,35.33599090576172,0.5972601771354675,34.738731384277344,0.0001
16940,4,2684,35.046302795410156,0.30702829360961914,34.73927307128906,0.0001
16960,4,2704,35.146644592285156,0.40716519951820374,34.739479064941406,0.0001
16980,4,2724,34.931278228759766,0.19239383935928345,34.73888397216797,0.0001
17000,4,2744,34.98856735229492,0.24963797628879547,34.738929748535156,0.0001
17020,4,2764,35.038997650146484,0.3003106117248535,34.738685607910156,0.0001
17040,4,2784,35.35791015625,0.6191924214363098,34.73871612548828,0.0001
17060,4,2804,35.1342658996582,0.39552247524261475,34.73874282836914,0.0001
17080,4,2824,35.01641082763672,0.27742838859558105,34.738983154296875,0.0001
17100,4,2844,34.980167388916016,0.2414928376674652,34.73867416381836,0.0001
17120,4,2864,34.8626594543457,0.12368384003639221,34.738975524902344,0.0001
17140,4,2884,34.9231071472168,0.1844896674156189,34.738616943359375,0.0001
17160,4,2904,34.91434097290039,0.1755039244890213,34.73883819580078,0.0001
17180,4,2924,35.298805236816406,0.5601292252540588,34.73867416381836,0.0001
17200,4,2944,34.992835998535156,0.2542476952075958,34.73858642578125,0.0001
17220,4,2964,35.107826232910156,0.3689049482345581,34.738922119140625,0.0001
17240,4,2984,35.16942596435547,0.43069684505462646,34.73872756958008,0.0001
17260,4,3004,34.816776275634766,0.07791634649038315,34.738861083984375,0.0001
17280,4,3024,34.941688537597656,0.20295490324497223,34.73873519897461,0.0001
17300,4,3044,35.129241943359375,0.390605092048645,34.7386360168457,0.0001
17320,4,3064,35.25975799560547,0.5211012959480286,34.73865509033203,0.0001
17340,4,3084,34.93209457397461,0.1889321655035019,34.7431640625,0.0001
17360,4,3104,35.14450454711914,0.40586912631988525,34.7386360168457,0.0001
17380,4,3124,34.865699768066406,0.1266869306564331,34.739013671875,0.0001
17400,4,3144,34.99637222290039,0.25760596990585327,34.738765716552734,0.0001
17420,4,3164,34.992889404296875,0.2542005181312561,34.73868942260742,0.0001
17440,4,3184,35.059085845947266,0.3203045129776001,34.7387809753418,0.0001
17460,4,3204,34.956966400146484,0.21813516318798065,34.73883056640625,0.0001
17480,4,3224,35.232818603515625,0.49274444580078125,34.740074157714844,0.0001
17500,4,3244,34.79619216918945,0.057461999356746674,34.738731384277344,0.0001
17520,4,3264,34.93071365356445,0.19152995944023132,34.73918533325195,0.0001
17540,4,3284,35.018375396728516,0.27957606315612793,34.738800048828125,0.0001
17560,4,3304,35.037841796875,0.2987653613090515,34.73907470703125,0.0001
17580,4,3324,35.11186599731445,0.37284478545188904,34.73902130126953,0.0001
17600,4,3344,35.101078033447266,0.36207115650177,34.73900604248047,0.0001
17620,4,3364,35.188236236572266,0.449389785528183,34.73884582519531,0.0001
17640,4,3384,35.022254943847656,0.2834526300430298,34.73880386352539,0.0001
17660,4,3404,34.906864166259766,0.16808649897575378,34.73877716064453,0.0001
17680,4,3424,35.03770446777344,0.29873964190483093,34.73896408081055,0.0001
17700,4,3444,35.14912033081055,0.41042956709861755,34.73868942260742,0.0001
17720,4,3464,34.88488006591797,0.14625048637390137,34.73862838745117,0.0001
17740,4,3484,34.935184478759766,0.19580745697021484,34.739376068115234,0.0001
17760,4,3504,34.8437385559082,0.10495960712432861,34.73877716064453,0.0001
17780,4,3524,34.89623260498047,0.1571921706199646,34.73904037475586,0.0001
17800,4,3544,34.92667007446289,0.18799209594726562,34.738677978515625,0.0001
17820,4,3564,35.00269317626953,0.2636634409427643,34.73902893066406,0.0001
17840,4,3584,34.98512268066406,0.24651142954826355,34.73861312866211,0.0001
17860,4,3604,34.92070388793945,0.18205749988555908,34.7386474609375,0.0001
17880,4,3624,34.86842346191406,0.12917326390743256,34.73925018310547,0.0001
17900,4,3644,34.925498962402344,0.18669889867305756,34.738800048828125,0.0001
17920,4,3664,35.24920654296875,0.49588891863822937,34.753318786621094,0.0001
17940,4,3684,34.93492126464844,0.19625192880630493,34.738670349121094,0.0001
17960,4,3704,34.99392318725586,0.25524383783340454,34.738677978515625,0.0001
17980,4,3724,34.98798751831055,0.24915668368339539,34.73883056640625,0.0001
18000,4,3744,35.026615142822266,0.28777840733528137,34.73883819580078,0.0001
18020,4,3764,34.963722229003906,0.224570170044899,34.73915100097656,0.0001
18040,4,3784,35.041053771972656,0.30225372314453125,34.738800048828125,0.0001
18060,4,3804,34.84675979614258,0.10807386040687561,34.738685607910156,0.0001
18080,4,3824,35.04548645019531,0.30576276779174805,34.739723205566406,0.0001
18100,4,3844,34.92035675048828,0.18134376406669617,34.739013671875,0.0001
18120,4,3864,35.18632888793945,0.44713130593299866,34.73919677734375,0.0001
18140,4,3884,34.94093704223633,0.20231150090694427,34.738624572753906,0.0001
18160,4,3904,35.05915069580078,0.3203163146972656,34.738834381103516,0.0001
18180,4,3924,34.924015045166016,0.18518486618995667,34.73883056640625,0.0001
18200,4,3944,35.00777816772461,0.26915043592453003,34.73862838745117,0.0001
18220,4,3964,35.07839584350586,0.33963072299957275,34.738765716552734,0.0001
18240,4,3984,34.99779510498047,0.25880539417266846,34.738990783691406,0.0001
18260,4,4004,34.93740463256836,0.19872519373893738,34.738677978515625,0.0001
18280,4,4024,35.0708122253418,0.3321647047996521,34.7386474609375,0.0001
18300,4,4044,35.04814529418945,0.3095235824584961,34.73862075805664,0.0001
18320,4,4064,35.0394287109375,0.300444096326828,34.738983154296875,0.0001
18340,4,4084,35.02134323120117,0.28270620107650757,34.7386360168457,0.0001
18360,4,4104,35.076908111572266,0.3382008373737335,34.73870849609375,0.0001
18380,4,4124,35.1320915222168,0.3933927118778229,34.73869705200195,0.0001
18400,4,4144,34.87917709350586,0.1404803991317749,34.73869705200195,0.0001
18420,4,4164,34.95146179199219,0.21278834342956543,34.73867416381836,0.0001
18440,4,4184,35.09435272216797,0.3557495176792145,34.73860168457031,0.0001
18460,4,4204,34.99507522583008,0.256411075592041,34.73866271972656,0.0001
18480,4,4224,34.89397048950195,0.15517085790634155,34.738800048828125,0.0001
18500,4,4244,35.037208557128906,0.29811641573905945,34.73909378051758,0.0001
18520,4,4264,34.91460418701172,0.17597194015979767,34.73863220214844,0.0001
18540,4,4284,35.027320861816406,0.28641587495803833,34.74090576171875,0.0001
18560,4,4304,34.94738006591797,0.2087658792734146,34.73861312866211,0.0001
18580,4,4324,35.00851058959961,0.2696606516838074,34.73884963989258,0.0001
18600,4,4344,34.88190460205078,0.1432570517063141,34.7386474609375,0.0001
18620,4,4364,35.13280487060547,0.39421406388282776,34.738590240478516,0.0001
18640,4,4384,35.05559539794922,0.3169085681438446,34.738685607910156,0.0001
18660,4,4404,34.89198303222656,0.1533655822277069,34.738616943359375,0.0001
18680,4,4424,35.00902557373047,0.2703931927680969,34.73863220214844,0.0001
18700,4,4444,35.09608459472656,0.3574143946170807,34.738670349121094,0.0001
18720,4,4464,34.932682037353516,0.1939534693956375,34.73872756958008,0.0001
18740,4,4484,35.141361236572266,0.402474969625473,34.738887786865234,0.0001
18760,4,4504,35.05080795288086,0.3120841979980469,34.73872375488281,0.0001
18780,4,4524,34.88090896606445,0.1421717405319214,34.738739013671875,0.0001
18800,4,4544,35.00479507446289,0.265816330909729,34.73897933959961,0.0001
18820,4,4564,35.180686950683594,0.44205862283706665,34.73862838745117,0.0001
18840,4,4584,35.099159240722656,0.360443115234375,34.73871612548828,0.0001
18860,4,4604,35.064910888671875,0.3262401819229126,34.738670349121094,0.0001
18880,4,4624,35.044551849365234,0.3056696951389313,34.73888397216797,0.0001
18900,4,4644,34.90996551513672,0.17128527164459229,34.73868179321289,0.0001
18920,4,4664,34.8918571472168,0.15317946672439575,34.738677978515625,0.0001
18940,4,4684,35.06532669067383,0.32667112350463867,34.73865509033203,0.0001
18960,4,4704,34.89262008666992,0.15331026911735535,34.73931121826172,0.0001
18980,4,4724,35.011722564697266,0.27304232120513916,34.73868179321289,0.0001
19000,4,4744,34.95259475708008,0.21397875249385834,34.738616943359375,0.0001
19020,5,12,35.11171340942383,0.37312793731689453,34.73858642578125,0.0001
19040,5,32,34.94719696044922,0.20847171545028687,34.73872375488281,0.0001
19060,5,52,34.96891403198242,0.23018380999565125,34.738731384277344,0.0001
19080,5,72,34.95756530761719,0.2189282774925232,34.7386360168457,0.0001
19100,5,92,35.13155746459961,0.39278507232666016,34.738773345947266,0.0001
19120,5,112,34.85543441772461,0.11674059927463531,34.73869323730469,0.0001
19140,5,132,34.95996856689453,0.22129184007644653,34.738677978515625,0.0001
19160,5,152,34.984256744384766,0.24457350373268127,34.73968505859375,0.0001
19180,5,172,34.85502243041992,0.11630281805992126,34.73871994018555,0.0001
19200,5,192,35.17153549194336,0.4328325390815735,34.738704681396484,0.0001
19220,5,212,34.9615478515625,0.22290518879890442,34.738643646240234,0.0001
19240,5,232,34.95817184448242,0.2195323258638382,34.73863983154297,0.0001
19260,5,252,35.104087829589844,0.3650393784046173,34.73904800415039,0.0001
19280,5,272,34.852210998535156,0.11361092329025269,34.73860168457031,0.0001
19300,5,292,34.89475631713867,0.15612486004829407,34.73863220214844,0.0001
19320,5,312,34.92176055908203,0.18316185474395752,34.73859786987305,0.0001
19340,5,332,35.00386047363281,0.2652067542076111,34.73865509033203,0.0001
19360,5,352,35.092193603515625,0.35356032848358154,34.73863220214844,0.0001
19380,5,372,34.97515106201172,0.23643603920936584,34.73871612548828,0.0001
19400,5,392,34.872474670410156,0.13382285833358765,34.738651275634766,0.0001
19420,5,412,34.845096588134766,0.10639981180429459,34.73869705200195,0.0001
19440,5,432,34.949485778808594,0.2106853872537613,34.738800048828125,0.0001
19460,5,452,34.92047882080078,0.18176120519638062,34.73871612548828,0.0001
19480,5,472,35.29458999633789,0.5557055473327637,34.73888397216797,0.0001
19500,5,492,34.869537353515625,0.13089586794376373,34.73863983154297,0.0001
19520,5,512,34.943756103515625,0.20514914393424988,34.73860549926758,0.0001
19540,5,532,35.01301956176758,0.27422860264778137,34.738792419433594,0.0001
19560,5,552,34.92647171020508,0.18768340349197388,34.73878860473633,0.0001
19580,5,572,35.005287170410156,0.2665935754776001,34.73869323730469,0.0001
19600,5,592,34.989749908447266,0.2510804831981659,34.738670349121094,0.0001
19620,5,612,34.95909118652344,0.22041752934455872,34.73867416381836,0.0001
19640,5,632,34.93939971923828,0.20065821707248688,34.73874282836914,0.0001
19660,5,652,34.93864440917969,0.1999506950378418,34.73869323730469,0.0001
19680,5,672,34.99125671386719,0.2526666224002838,34.738590240478516,0.0001
19700,5,692,35.03050231933594,0.29190880060195923,34.73859405517578,0.0001
19720,5,712,35.02366638183594,0.2848721146583557,34.738792419433594,0.0001
19740,5,732,35.081520080566406,0.3426918387413025,34.738826751708984,0.0001
19760,5,752,34.99677276611328,0.2580355107784271,34.738739013671875,0.0001
19780,5,772,34.870994567871094,0.1322244554758072,34.73876953125,0.0001
19800,5,792,35.05579376220703,0.3165414333343506,34.739253997802734,0.0001
19820,5,812,34.882835388183594,0.14410443603992462,34.738731384277344,0.0001
19840,5,832,34.941349029541016,0.20278511941432953,34.738563537597656,0.0001
19860,5,852,34.93352127075195,0.1948821246623993,34.73863983154297,0.0001
19880,5,872,34.9370002746582,0.19836214184761047,34.73863983154297,0.0001
19900,5,892,34.98089599609375,0.24224761128425598,34.7386474609375,0.0001
19920,5,912,35.03392028808594,0.2952921688556671,34.73862838745117,0.0001
19940,5,932,35.05732345581055,0.31872159242630005,34.73860168457031,0.0001
19960,5,952,35.10986328125,0.37112516164779663,34.738739013671875,0.0001
19980,5,972,35.081321716308594,0.3426084816455841,34.738712310791016,0.0001
20000,5,992,34.92991638183594,0.19127732515335083,34.73863983154297,0.0001
20020,5,1012,34.87080764770508,0.13215099275112152,34.73865509033203,0.0001
20040,5,1032,34.99643325805664,0.2578253149986267,34.738609313964844,0.0001
20060,5,1052,34.942138671875,0.2035055309534073,34.73863220214844,0.0001
20080,5,1072,34.916202545166016,0.17758694291114807,34.738616943359375,0.0001
20100,5,1092,34.88212585449219,0.1417979896068573,34.74032974243164,0.0001
20120,5,1112,34.9190559387207,0.18016058206558228,34.738895416259766,0.0001
20140,5,1132,34.98943328857422,0.2503763735294342,34.73905563354492,0.0001
20160,5,1152,34.94547653198242,0.20685997605323792,34.738616943359375,0.0001
20180,5,1172,34.903892517089844,0.16508175432682037,34.73881149291992,0.0001
20200,5,1192,35.153465270996094,0.4145129919052124,34.73895263671875,0.0001
20220,5,1212,34.82501220703125,0.08617015182971954,34.73884201049805,0.0001
20240,5,1232,34.90631866455078,0.1674349308013916,34.73888397216797,0.0001
20260,5,1252,34.93537139892578,0.19634810090065002,34.7390251159668,0.0001
20280,5,1272,34.9355583190918,0.1966753751039505,34.73888397216797,0.0001
20300,5,1292,35.091983795166016,0.35323721170425415,34.738746643066406,0.0001
20320,5,1312,34.824161529541016,0.08557037264108658,34.738590240478516,0.0001
20340,5,1332,35.053009033203125,0.31411904096603394,34.7388916015625,0.0001
20360,5,1352,34.854923248291016,0.11614717543125153,34.73877716064453,0.0001
20380,5,1372,35.17527389526367,0.4365271329879761,34.738746643066406,0.0001
20400,5,1392,35.13591766357422,0.3972328007221222,34.738685607910156,0.0001
20420,5,1412,35.38035583496094,0.6417441368103027,34.73861312866211,0.0001
20440,5,1432,35.12996292114258,0.3910035490989685,34.73896026611328,0.0001
20460,5,1452,35.01130294799805,0.2727256119251251,34.73857879638672,0.0001
20480,5,1472,34.933074951171875,0.19445666670799255,34.738616943359375,0.0001
20500,5,1492,35.232059478759766,0.49340611696243286,34.73865509033203,0.0001
20520,5,1512,34.9186897277832,0.17986708879470825,34.73882293701172,0.0001
20540,5,1532,35.03998947143555,0.30131497979164124,34.73867416381836,0.0001
20560,5,1552,35.23160934448242,0.4929831027984619,34.738624572753906,0.0001
20580,5,1572,34.961124420166016,0.22250895202159882,34.738616943359375,0.0001
20600,5,1592,34.93807601928711,0.19946053624153137,34.738616943359375,0.0001
20620,5,1612,35.12672424316406,0.3881444036960602,34.73857879638672,0.0001
20640,5,1632,34.89138412475586,0.15274357795715332,34.73863983154297,0.0001
20660,5,1652,34.95024871826172,0.21159742772579193,34.738651275634766,0.0001
20680,5,1672,34.813316345214844,0.07388266921043396,34.73943328857422,0.0001
20700,5,1692,35.03733825683594,0.2986089587211609,34.73872756958008,0.0001
20720,5,1712,34.932342529296875,0.19370393455028534,34.73863983154297,0.0001
20740,5,1732,34.8496208190918,0.11092602461576462,34.73869323730469,0.0001
20760,5,1752,34.93873977661133,0.20000509917736053,34.73873519897461,0.0001
20780,5,1772,34.97016525268555,0.23153451085090637,34.73863220214844,0.0001
20800,5,1792,35.034523010253906,0.2956596612930298,34.73886489868164,0.0001
20820,5,1812,34.91880798339844,0.17985714972019196,34.73895263671875,0.0001
20840,5,1832,34.98580551147461,0.24492359161376953,34.740882873535156,0.0001
20860,5,1852,34.91707229614258,0.17844492197036743,34.73862838745117,0.0001
20880,5,1872,34.87763977050781,0.1390448808670044,34.73859405517578,0.0001
20900,5,1892,34.93886184692383,0.2000003606081009,34.738861083984375,0.0001
20920,5,1912,34.95793151855469,0.21924959123134613,34.73868179321289,0.0001
20940,5,1932,35.046104431152344,0.30747511982917786,34.73862838745117,0.0001
20960,5,1952,34.836387634277344,0.0978374108672142,34.73855209350586,0.0001
20980,5,1972,34.963382720947266,0.22454515099525452,34.73883819580078,0.0001
21000,5,1992,35.43034362792969,0.6917116641998291,34.73863220214844,0.0001
21020,5,2012,34.9869499206543,0.24818196892738342,34.73876953125,0.0001
21040,5,2032,35.06269073486328,0.3240813612937927,34.738609313964844,0.0001
21060,5,2052,34.79119110107422,0.052560433745384216,34.73863220214844,0.0001
21080,5,2072,34.839019775390625,0.10045009851455688,34.73857116699219,0.0001
21100,5,2092,35.02880859375,0.29017770290374756,34.73863220214844,0.0001
21120,5,2112,35.133766174316406,0.39515113830566406,34.73861312866211,0.0001
21140,5,2132,34.829505920410156,0.0908314436674118,34.73867416381836,0.0001
21160,5,2152,34.81577682495117,0.07709646970033646,34.73868179321289,0.0001
21180,5,2172,34.93473434448242,0.19603243470191956,34.73870086669922,0.0001
21200,5,2192,34.80259704589844,0.0639682412147522,34.73862838745117,0.0001
21220,5,2212,34.99595260620117,0.2573760747909546,34.73857498168945,0.0001
21240,5,2232,35.1048583984375,0.3662753403186798,34.738582611083984,0.0001
21260,5,2252,34.94783020019531,0.20920664072036743,34.738624572753906,0.0001
21280,5,2272,34.917938232421875,0.17930084466934204,34.7386360168457,0.0001
21300,5,2292,34.95768737792969,0.21913057565689087,34.738555908203125,0.0001
21320,5,2312,35.11251449584961,0.373465895652771,34.73904800415039,0.0001
21340,5,2332,34.88890075683594,0.1502819061279297,34.73862075805664,0.0001
21360,5,2352,34.99176025390625,0.2531336843967438,34.73862838745117,0.0001
21380,5,2372,35.093666076660156,0.3549897074699402,34.738677978515625,0.0001
21400,5,2392,34.90658187866211,0.16804206371307373,34.73854064941406,0.0001
21420,5,2412,35.26715850830078,0.5285524129867554,34.73860549926758,0.0001
21440,5,2432,34.93551254272461,0.196907639503479,34.73860549926758,0.0001
21460,5,2452,35.11033630371094,0.37175509333610535,34.738582611083984,0.0001
21480,5,2472,34.83036422729492,0.09178851544857025,34.73857498168945,0.0001
21500,5,2492,34.94215393066406,0.20355704426765442,34.73859786987305,0.0001
21520,5,2512,35.196346282958984,0.4577060341835022,34.73863983154297,0.0001
21540,5,2532,35.01033020019531,0.27165234088897705,34.738677978515625,0.0001
21560,5,2552,35.024444580078125,0.2856346666812897,34.73881149291992,0.0001
21580,5,2572,35.21963119506836,0.48105692863464355,34.73857498168945,0.0001
21600,5,2592,35.10024642944336,0.36130595207214355,34.73894119262695,0.0001
21620,5,2612,34.89181900024414,0.15325722098350525,34.738563537597656,0.0001
21640,5,2632,35.05772399902344,0.31916680932044983,34.738555908203125,0.0001
21660,5,2652,35.03461456298828,0.29595714807510376,34.7386589050293,0.0001
21680,5,2672,34.943023681640625,0.2043851613998413,34.73863983154297,0.0001
21700,5,2692,34.81532287597656,0.07663831859827042,34.738685607910156,0.0001
21720,5,2712,35.01142501831055,0.27277711033821106,34.7386474609375,0.0001
21740,5,2732,34.977203369140625,0.23849239945411682,34.738712310791016,0.0001
21760,5,2752,34.87748336791992,0.13881322741508484,34.738670349121094,0.0001
21780,5,2772,35.1808967590332,0.442320317029953,34.73857498168945,0.0001
21800,5,2792,34.82061004638672,0.08200956881046295,34.73860168457031,0.0001
21820,5,2812,35.02368927001953,0.2851323187351227,34.738555908203125,0.0001
21840,5,2832,35.00758743286133,0.26900431513786316,34.738582611083984,0.0001
21860,5,2852,35.03477096557617,0.2961362898349762,34.7386360168457,0.0001
21880,5,2872,35.04371643066406,0.3048977255821228,34.73881912231445,0.0001
21900,5,2892,35.12443923950195,0.38586175441741943,34.73857879638672,0.0001
21920,5,2912,34.93201446533203,0.19304677844047546,34.73896789550781,0.0001
21940,5,2932,35.147308349609375,0.4086534380912781,34.73865509033203,0.0001
21960,5,2952,34.95272445678711,0.21407751739025116,34.7386474609375,0.0001
21980,5,2972,35.06428909301758,0.32572904229164124,34.73855972290039,0.0001
22000,5,2992,35.043678283691406,0.30513420701026917,34.73854446411133,0.0001
22020,5,3012,34.911216735839844,0.17261256277561188,34.73860549926758,0.0001
22040,5,3032,34.875091552734375,0.13632258772850037,34.73876953125,0.0001
22060,5,3052,35.01054000854492,0.2717840075492859,34.73875427246094,0.0001
22080,5,3072,35.1571044921875,0.41791579127311707,34.73918914794922,0.0001
22100,5,3092,35.0920524597168,0.3534732460975647,34.73857879638672,0.0001
22120,5,3112,35.072418212890625,0.2951255738735199,34.77729415893555,0.0001
22140,5,3132,34.95497512817383,0.21621739864349365,34.7387580871582,0.0001
22160,5,3152,35.190120697021484,0.4510291814804077,34.73908996582031,0.0001
22180,5,3172,34.93473815917969,0.19617673754692078,34.73855972290039,0.0001
22200,5,3192,34.831626892089844,0.09304343163967133,34.738582611083984,0.0001
22220,5,3212,35.00563049316406,0.26705577969551086,34.73857498168945,0.0001
